(0.0485712207330379,-0.0145124950227707)
(0.0484902698869830,-0.0150244931493439)
(0.0484044683046271,-0.0155484420322141)
(0.0483135780548708,-0.0160845092214089)
(0.0482173523045512,-0.0166328610478166)
(0.0481155351898950,-0.0171936622945522)
(0.0480078617058467,-0.0177670758552106)
(0.0478940576149663,-0.0183532623786646)
(0.0477738393775522,-0.0189523798999096)
(0.0476469141045885,-0.0195645834562811)
(0.0475129795350372,-0.0201900246881497)
(0.0473717240388978,-0.0208288514229560)
(0.0472228266473443,-0.0214812072411556)
(0.0470659571111157,-0.0221472310223326)
(0.0469007759881983,-0.0228270564693800)
(0.0467269347616894,-0.0235208116082584)
(0.0465440759885782,-0.0242286182604212)
(0.0463518334800398,-0.0249505914845369)
(0.0461498325136980,-0.0256868389836480)
(0.0459376900782033,-0.0264374604733830)
(0.0457150151503813,-0.0272025470062777)
(0.0454814090051590,-0.0279821802466705)
(0.0452364655584763,-0.0287764316899998)
(0.0449797717434455,-0.0295853618196606)
(0.0447109079201505,-0.0304090191938552)
(0.0444294483196921,-0.0312474394541044)
(0.0441349615233986,-0.0321006442462556)
(0.0438270109785485,-0.0329686400439435)
(0.0435051555525170,-0.0338514168635035)
(0.0431689501279744,-0.0347489468583306)
(0.0428179462426566,-0.0356611827795948)
(0.0424516927783198,-0.0365880562891010)
(0.0420697367048040,-0.0375294761089075)
(0.0416716238866873,-0.0384853259911352)
(0.0412568999618389,-0.0394554624902262)
(0.0408251113032909,-0.0404397125188015)
(0.0403758060782517,-0.0414378706672695)
(0.0399085354208011,-0.0424496962665253)
(0.0394228547378050,-0.0434749101725413)
(0.0389183251708690,-0.0445131912514641)
(0.0383945152406548,-0.0455641725441345)
(0.0378510027035630,-0.0466274370898287)
(0.0372873766545428,-0.0477025133906282)
(0.0367032399135151,-0.0487888705002792)
(0.0360982117364438,-0.0498859127248437)
(0.0354719308952793,-0.0509929739269847)
(0.0348240591736351,-0.0521093114314997)
(0.0341542853268833,-0.0532340995368048)
(0.0334623295561301,-0.0543664226455632)
(0.0327479485449408,-0.0555052680375894)
(0.0320109411054384,-0.0566495183195649)
(0.0312511544761738,-0.0577979435989353)
(0.0304684913076278,-0.0589491934435680)
(0.0296629173620608,-0.0601017887041927)
(0.0288344699423643,-0.0612541132931633)
(0.0279832670493496,-0.0624044060304337)
(0.0271095172483392,-0.0635507526855323)
(0.0262135302039125,-0.0646910783624277)
(0.0252957278162281,-0.0658231403920827)
(0.0243566558637446,-0.0669445219147750)
(0.0233969960258585,-0.0680526263504230)
(0.0224175781258395,-0.0691446729696766)
(0.0214193924007800,-0.0702176937908601)
(0.0204036015730105,-0.0712685320372940)
(0.0193715524691822,-0.0722938423953583)
(0.0183247869123476,-0.0732900933148453)
(0.0172650516029188,-0.0742535715884496)
(0.0161943067107307,-0.0751803894349374)
(0.0151147329267317,-0.0760664942885466)
(0.0140287367719231,-0.0769076814630203)
(0.0129389540332389,-0.0776996098098706)
(0.0118482512868127,-0.0784378204249963)
(0.0107597255679722,-0.0791177583749844)
(0.0096767023361482,-0.0797347973161016)
(0.0086027319355351,-0.0802842667704567)
(0.0075415847362480,-0.0807614817147928)
(0.0064972450210636,-0.0811617740420310)
(0.0054739034295882,-0.0814805253915602)
(0.0044759473694261,-0.0817132008297625)
(0.0035079482629555,-0.0818553829125780)
(0.0025746438650569,-0.0819028057841215)
(0.0016809132500549,-0.0818513891535361)
(0.0008317415537309,-0.0816972722242533)
(0.0000321713236444,-0.0814368478872832)
(-0.0007127624660260,-0.0810667976833352)
(-0.0013981159202225,-0.0805841281358388)
(-0.0020191390758034,-0.0799862090180690)
(-0.0025713970345967,-0.0792708139273276)
(-0.0030509060714772,-0.0784361632168639)
(-0.0034542791277765,-0.0774809689369674)
(-0.0037788731314130,-0.0764044810411556)
(-0.0040229292827116,-0.0752065338079486)
(-0.0041856970680059,-0.0738875912805457)
