(0.038106963570800116,-0.062125028049720546)
(0.03728255340027458,-0.063316226289108588)
(0.036433557836372213,-0.064499429783410583)
(0.035560342562002939,-0.065672242721765556)
(0.034663390368037901,-0.066832134073465985)
(0.033743307993895848,-0.067976438188283986)
(0.032800832558025336,-0.069102356311403407)
(0.031836837457302113,-0.070206959071063182)
(0.030852337609369628,-0.071287189988786442)
(0.029848493909265555,-0.072339870052570046)
(0.028826616771672024,-0.073361703382919294)
(0.027788168633176454,-0.074349284010648969)
(0.026734765295396017,-0.07529910377454635)
(0.025668176000068252,-0.076207561336993329)
(0.024590322141709076,-0.077070972307430374)
(0.023503274542778882,-0.077885580457936671)
(0.02240924924135888,-0.078647570013120463)
(0.021310601773269364,-0.079353078998608786)
(0.020209819970835947,-0.079998213638940788)
(0.019109515350634019,-0.080579063806285128)
(0.0180124132236389,-0.081091719534971199)
(0.016921341733078972,-0.081532288631226621)
(0.01583922010515159,-0.081896915420111321)
(0.014769046478613431,-0.082181800679143505)
(0.013713885748205458,-0.082383222808082288)
(0.012676857893885731,-0.082497560275540713)
(0.011661127245750136,-0.082521315367318243)
(0.010669893021038572,-0.08245113924379191)
(0.0097063812322695387,-0.082283858303411825)
(0.0087738376798496553,-0.082016501857897495)
(0.0078755212030277716,-0.081646331163533023)
(0.0070146956957992833,-0.081170869928942083)
(0.006194618667465626,-0.080587936530213067)
(0.0054185234563732965,-0.079895678292320305)
(0.0046895917473423346,-0.079092608307782572)
(0.0040109129788631348,-0.078177645311060515)
(0.0033854277248399163,-0.077150157054453772)
(0.0028158533108314076,-0.076010007388070441)
(0.0023045917857598564,-0.074757606804665075)
(0.0018536227856623115,-0.073393965579493251)
(0.0014643865138395324,-0.071920747872720445)
(0.0011376646151336368,-0.07034032436957792)
(0.0008734686763898227,-0.068655820343012819)
(0.00067094701144471895,-0.066871155568589719)
(0.00052831999288761389,-0.064991072404534861)
(0.00044285239201213866,-0.063021148614870903)
(0.00041086814844048175,-0.060967792130988158)
(0.00042780911461762238,-0.058838215819207097)
(0.00048833519592583199,-0.056640391309257299)
(0.00058645962435245863,-0.054382981901242869)
(0.00071571053572662608,-0.052075255414564765)
(0.00086930906160651369,-0.049726978567298387)
(0.0010403549095185094,-0.047348295175369794)
(0.0012220124349612976,-0.044949591301877853)
(0.0014076924414016658,-0.042541351608780663)
(0.0015912259639416723,-0.040134012545979501)
(0.0017670249554368751,-0.037737819344196163)
(0.0019302210595554075,-0.035362694417130532)
(0.0020767691581577534,-0.033018123921739154)
(0.0022035001980764699,-0.030713066345962829)
(0.002308111212583014,-0.028455882495041489)
(0.0023890911479193338,-0.026254281991101143)
(0.0024455977323878443,-0.024115280382361548)
(0.0024773181816386894,-0.022045165477319495)
(0.0024843567766319736,-0.020049480302722862)
(0.0024671861304480553,-0.018133036853686495)
(0.0024266720121535416,-0.016299971516898944)
(0.0023641420480969367,-0.014553837603204172)
(0.0022814380724891638,-0.012897711983317947)
(0.0021808926380829049,-0.011334286351504429)
(0.0020652054452775306,-0.0098659257635843982)
(0.0019372429476225315,-0.0084946980198646275)
(0.0017998142623381322,-0.0072223902770798621)
(0.0016554775350512692,-0.0060505262309412545)
(0.0015064130459279677,-0.0049803822787914632)
(0.0013543667358169428,-0.0040129916146836725)
(0.0012006325827926814,-0.0031491489358970517)
(0.001046059966457552,-0.0023894408936440338)
(0.00089112314475237877,-0.0017342738707538622)
(0.00073605531134261532,-0.0011838806358792236)
(0.00058097417777292491,-0.00073834812338318474)
(0.00042594799848529985,-0.00039767436648970164)
(0.00027102414318373589,-0.00016182175102965929)
(0.0001164099400712155,-3.0716432288966967e-05)
